date_monday,year_iso,week_iso_num,geo_level,geo_code,geo_name,indicator,value
2021-09-28,2021,39,REG,27,Bourgogne-Franche-Comté,port_du_masque,67.77026067191056
2020-11-03,2020,45,REG,28,Normandie,port_du_masque,83.98222767300727
2020-11-17,2020,47,REG,28,Normandie,port_du_masque,88.16639599326673
2020-12-08,2020,50,REG,28,Normandie,port_du_masque,85.30476529775086
2021-01-12,2021,2,REG,28,Normandie,port_du_masque,87.54239606288249
2021-02-09,2021,6,REG,28,Normandie,port_du_masque,83.88179016328243
2021-03-09,2021,10,REG,28,Normandie,port_du_masque,90.91500504981512
2021-04-20,2021,16,REG,28,Normandie,port_du_masque,87.40124464745756
2021-05-11,2021,19,REG,28,Normandie,port_du_masque,83.27587925086196
2021-06-15,2021,24,REG,28,Normandie,port_du_masque,73.20802441680256
2021-07-13,2021,28,REG,28,Normandie,port_du_masque,67.8634036265605
2021-08-24,2021,34,REG,28,Normandie,port_du_masque,70.11577
2021-09-28,2021,39,REG,28,Normandie,port_du_masque,60.78243826914138
2020-11-03,2020,45,REG,32,Hauts-de-France,port_du_masque,83.5945202114564
2020-11-17,2020,47,REG,32,Hauts-de-France,port_du_masque,82.20437566611001
2020-12-08,2020,50,REG,32,Hauts-de-France,port_du_masque,87.60505280629395
2021-01-12,2021,2,REG,32,Hauts-de-France,port_du_masque,81.40052368618008
2021-02-09,2021,6,REG,32,Hauts-de-France,port_du_masque,79.22663767434898
2021-03-09,2021,10,REG,32,Hauts-de-France,port_du_masque,84.19872471939254
2021-04-20,2021,16,REG,32,Hauts-de-France,port_du_masque,85.68808961488081
2021-05-11,2021,19,REG,32,Hauts-de-France,port_du_masque,86.07844016496203
2021-06-15,2021,24,REG,32,Hauts-de-France,port_du_masque,73.84157064155158
2021-07-13,2021,28,REG,32,Hauts-de-France,port_du_masque,70.41104433496061
2021-08-24,2021,34,REG,32,Hauts-de-France,port_du_masque,67.8659
2021-09-28,2021,39,REG,32,Hauts-de-France,port_du_masque,68.06881247638967
2020-11-03,2020,45,REG,44,Grand Est,port_du_masque,81.89200247871497
2020-11-17,2020,47,REG,44,Grand Est,port_du_masque,75.81891286009382
2020-12-08,2020,50,REG,44,Grand Est,port_du_masque,82.0100363225966
2021-01-12,2021,2,REG,44,Grand Est,port_du_masque,83.54030902138314
2021-02-09,2021,6,REG,44,Grand Est,port_du_masque,84.15478515873491
2021-03-09,2021,10,REG,44,Grand Est,port_du_masque,76.09223854009649
2021-04-20,2021,16,REG,44,Grand Est,port_du_masque,82.85713901624952
2021-05-11,2021,19,REG,44,Grand Est,port_du_masque,82.96355508300796
2021-06-15,2021,24,REG,44,Grand Est,port_du_masque,75.90329912224048
2021-07-13,2021,28,REG,44,Grand Est,port_du_masque,70.61466001458201
2021-08-24,2021,34,REG,44,Grand Est,port_du_masque,69.42049999999999
2021-09-28,2021,39,REG,44,Grand Est,port_du_masque,62.8498623444551
2020-11-03,2020,45,REG,52,Pays de la Loire,port_du_masque,90.8801261089544
2020-11-17,2020,47,REG,52,Pays de la Loire,port_du_masque,89.75279997231212
2020-12-08,2020,50,REG,52,Pays de la Loire,port_du_masque,85.41539778897256
2021-01-12,2021,2,REG,52,Pays de la Loire,port_du_masque,87.28107917192574
2021-02-09,2021,6,REG,52,Pays de la Loire,port_du_masque,85.250909568005
2021-03-09,2021,10,REG,52,Pays de la Loire,port_du_masque,87.74126051176417
2021-04-20,2021,16,REG,52,Pays de la Loire,port_du_masque,86.07396143438125
2021-05-11,2021,19,REG,52,Pays de la Loire,port_du_masque,84.50452899611776
2021-06-15,2021,24,REG,52,Pays de la Loire,port_du_masque,73.40127732084713
2021-07-13,2021,28,REG,52,Pays de la Loire,port_du_masque,71.53333989296597
2021-08-24,2021,34,REG,52,Pays de la Loire,port_du_masque,68.96248
2021-09-28,2021,39,REG,52,Pays de la Loire,port_du_masque,65.4176966301049
2020-11-03,2020,45,REG,53,Bretagne,port_du_masque,81.04621859704699
2020-11-17,2020,47,REG,53,Bretagne,port_du_masque,94.92338746852688
2020-12-08,2020,50,REG,53,Bretagne,port_du_masque,85.6270370023122
2021-01-12,2021,2,REG,53,Bretagne,port_du_masque,80.22557123229235
2021-02-09,2021,6,REG,53,Bretagne,port_du_masque,85.37564759353323
2021-03-09,2021,10,REG,53,Bretagne,port_du_masque,85.50288172859
2021-04-20,2021,16,REG,53,Bretagne,port_du_masque,81.65436298169465
2021-05-11,2021,19,REG,53,Bretagne,port_du_masque,81.04780630791024
2021-06-15,2021,24,REG,53,Bretagne,port_du_masque,71.29556141240776
2021-07-13,2021,28,REG,53,Bretagne,port_du_masque,69.45027851170079
2021-08-24,2021,34,REG,53,Bretagne,port_du_masque,70.3244
2021-09-28,2021,39,REG,53,Bretagne,port_du_masque,69.80957699442428
2020-11-03,2020,45,REG,75,Nouvelle-Aquitaine,port_du_masque,83.44706681943153
2020-11-17,2020,47,REG,75,Nouvelle-Aquitaine,port_du_masque,81.31773953563722
2020-12-08,2020,50,REG,75,Nouvelle-Aquitaine,port_du_masque,84.9739514839722
2021-01-12,2021,2,REG,75,Nouvelle-Aquitaine,port_du_masque,80.33884791061497
2021-02-09,2021,6,REG,75,Nouvelle-Aquitaine,port_du_masque,81.53211001454805
2021-03-09,2021,10,REG,75,Nouvelle-Aquitaine,port_du_masque,81.01350262634041
2021-04-20,2021,16,REG,75,Nouvelle-Aquitaine,port_du_masque,80.29254514126137
2021-05-11,2021,19,REG,75,Nouvelle-Aquitaine,port_du_masque,79.12738642763738
2021-06-15,2021,24,REG,75,Nouvelle-Aquitaine,port_du_masque,66.9661931014329
2021-07-13,2021,28,REG,75,Nouvelle-Aquitaine,port_du_masque,64.51687448603771
2021-08-24,2021,34,REG,75,Nouvelle-Aquitaine,port_du_masque,70.17439
2021-09-28,2021,39,REG,75,Nouvelle-Aquitaine,port_du_masque,67.42665730435571
2020-11-03,2020,45,REG,76,Occitanie,port_du_masque,84.28906844919044
2020-11-17,2020,47,REG,76,Occitanie,port_du_masque,84.67593990111477
2020-12-08,2020,50,REG,76,Occitanie,port_du_masque,86.92862793332333
2021-01-12,2021,2,REG,76,Occitanie,port_du_masque,85.84800102062191
2021-02-09,2021,6,REG,76,Occitanie,port_du_masque,84.73802230668296
2021-03-09,2021,10,REG,76,Occitanie,port_du_masque,82.38814966590333
2021-04-20,2021,16,REG,76,Occitanie,port_du_masque,83.8579190596482
2021-05-11,2021,19,REG,76,Occitanie,port_du_masque,83.58604204004226
2021-06-15,2021,24,REG,76,Occitanie,port_du_masque,67.81913350777698
2021-07-13,2021,28,REG,76,Occitanie,port_du_masque,63.63660916123912
2021-08-24,2021,34,REG,76,Occitanie,port_du_masque,66.60386
2021-09-28,2021,39,REG,76,Occitanie,port_du_masque,67.7923141256374
2020-11-03,2020,45,REG,84,Auvergne-Rhône-Alpes,port_du_masque,85.49438924682326
2020-11-17,2020,47,REG,84,Auvergne-Rhône-Alpes,port_du_masque,85.88830853416248
2020-12-08,2020,50,REG,84,Auvergne-Rhône-Alpes,port_du_masque,82.93100965780528
2021-01-12,2021,2,REG,84,Auvergne-Rhône-Alpes,port_du_masque,85.4745641653898
2021-02-09,2021,6,REG,84,Auvergne-Rhône-Alpes,port_du_masque,82.40925953927812
2021-03-09,2021,10,REG,84,Auvergne-Rhône-Alpes,port_du_masque,79.21571171204116
2021-04-20,2021,16,REG,84,Auvergne-Rhône-Alpes,port_du_masque,81.9530031998609
2021-05-11,2021,19,REG,84,Auvergne-Rhône-Alpes,port_du_masque,80.55849749115484
2021-06-15,2021,24,REG,84,Auvergne-Rhône-Alpes,port_du_masque,65.91059824768912
2021-07-13,2021,28,REG,84,Auvergne-Rhône-Alpes,port_du_masque,62.204386543273785
2021-08-24,2021,34,REG,84,Auvergne-Rhône-Alpes,port_du_masque,67.82102
2021-09-28,2021,39,REG,84,Auvergne-Rhône-Alpes,port_du_masque,67.06452896645497
2020-11-03,2020,45,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,83.20669405193325
2020-11-17,2020,47,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,84.60937574407951
2020-12-08,2020,50,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,84.22935862523643
2021-01-12,2021,2,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,88.89389391166215
2021-02-09,2021,6,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,82.15799868689207
2021-03-09,2021,10,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,80.46544874895093
2021-04-20,2021,16,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,75.47203781325278
2021-05-11,2021,19,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,75.22708896170855
2021-06-15,2021,24,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,68.22255688033874
2021-07-13,2021,28,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,69.85173350861177
2021-08-24,2021,34,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,65.97237
2021-09-28,2021,39,REG,93,Provence-Alpes-Côte d'Azur,port_du_masque,59.62856089610753
2020-11-03,2020,45,REG,11,Île-de-France,saluer_sans_serrer_la_main,84.27936057381851
2020-11-17,2020,47,REG,11,Île-de-France,saluer_sans_serrer_la_main,82.01167162737053
2020-12-08,2020,50,REG,11,Île-de-France,saluer_sans_serrer_la_main,78.55353340310393
2021-01-12,2021,2,REG,11,Île-de-France,saluer_sans_serrer_la_main,79.74917837170263
2021-02-09,2021,6,REG,11,Île-de-France,saluer_sans_serrer_la_main,79.43990090186438
2021-03-09,2021,10,REG,11,Île-de-France,saluer_sans_serrer_la_main,78.28710045194914
2021-04-20,2021,16,REG,11,Île-de-France,saluer_sans_serrer_la_main,79.70849409346994
2021-05-11,2021,19,REG,11,Île-de-France,saluer_sans_serrer_la_main,71.72723051587579
2021-06-15,2021,24,REG,11,Île-de-France,saluer_sans_serrer_la_main,71.61242658055205
2021-07-13,2021,28,REG,11,Île-de-France,saluer_sans_serrer_la_main,61.70903865320469
2021-08-24,2021,34,REG,11,Île-de-France,saluer_sans_serrer_la_main,56.11578
2021-09-28,2021,39,REG,11,Île-de-France,saluer_sans_serrer_la_main,64.4185019778163
2020-11-03,2020,45,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,85.3816843877103
2020-11-17,2020,47,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,85.2878523941629
2020-12-08,2020,50,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,77.31024933766513
2021-01-12,2021,2,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,74.3163723186112
2021-02-09,2021,6,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,74.20361176654072
2021-03-09,2021,10,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,76.46526133897721
2021-04-20,2021,16,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,78.44064997318779
2021-05-11,2021,19,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,75.46705542685893
2021-06-15,2021,24,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,65.12151793318502
2021-07-13,2021,28,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,62.67037393280287
2021-08-24,2021,34,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,58.09546
2021-09-28,2021,39,REG,24,Centre-Val de Loire,saluer_sans_serrer_la_main,60.08051624528035
2020-11-03,2020,45,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,84.97556476794404
2020-11-17,2020,47,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,90.31966221889267
2020-12-08,2020,50,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,84.75270554341245
2021-01-12,2021,2,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,71.83777108120076
2021-02-09,2021,6,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,78.98022872224877
2021-03-09,2021,10,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,70.74335393949882
2021-04-20,2021,16,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,81.84696825046714
2021-05-11,2021,19,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,68.2528917392381
2021-06-15,2021,24,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,65.39018310140676
2021-07-13,2021,28,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,65.95203605170047
2021-08-24,2021,34,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,59.63024
2021-09-28,2021,39,REG,27,Bourgogne-Franche-Comté,saluer_sans_serrer_la_main,61.89465934172148
2020-11-03,2020,45,REG,28,Normandie,saluer_sans_serrer_la_main,83.8842589756334
2020-11-17,2020,47,REG,28,Normandie,saluer_sans_serrer_la_main,79.1195860590073
2020-12-08,2020,50,REG,28,Normandie,saluer_sans_serrer_la_main,72.36210927424243
2021-01-12,2021,2,REG,28,Normandie,saluer_sans_serrer_la_main,74.56669898734445
2021-02-09,2021,6,REG,28,Normandie,saluer_sans_serrer_la_main,75.49950736284737
2021-03-09,2021,10,REG,28,Normandie,saluer_sans_serrer_la_main,75.79285312764176
2021-04-20,2021,16,REG,28,Normandie,saluer_sans_serrer_la_main,78.05919645927641
2021-05-11,2021,19,REG,28,Normandie,saluer_sans_serrer_la_main,76.186088387292
2021-06-15,2021,24,REG,28,Normandie,saluer_sans_serrer_la_main,62.44085024268913
2021-07-13,2021,28,REG,28,Normandie,saluer_sans_serrer_la_main,60.696632985311496
2021-08-24,2021,34,REG,28,Normandie,saluer_sans_serrer_la_main,54.35959
2021-09-28,2021,39,REG,28,Normandie,saluer_sans_serrer_la_main,62.13383964678933
2020-11-03,2020,45,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,79.55759328053368
2020-11-17,2020,47,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,84.66189021656365
2020-12-08,2020,50,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,79.7493972684249
2021-01-12,2021,2,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,81.38590815048946
2021-02-09,2021,6,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,79.26527350403691
2021-03-09,2021,10,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,70.99822080670585
2021-04-20,2021,16,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,78.70725922068715
2021-05-11,2021,19,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,65.79671068259391
2021-06-15,2021,24,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,68.44953160742939
2021-07-13,2021,28,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,60.68796835806748
2021-08-24,2021,34,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,56.42903
2021-09-28,2021,39,REG,32,Hauts-de-France,saluer_sans_serrer_la_main,58.8321222024158
2020-11-03,2020,45,REG,44,Grand Est,saluer_sans_serrer_la_main,86.01619734939062
2020-11-17,2020,47,REG,44,Grand Est,saluer_sans_serrer_la_main,79.02200192340109
2020-12-08,2020,50,REG,44,Grand Est,saluer_sans_serrer_la_main,81.62987941171608
2021-01-12,2021,2,REG,44,Grand Est,saluer_sans_serrer_la_main,79.51545413342083
2021-02-09,2021,6,REG,44,Grand Est,saluer_sans_serrer_la_main,80.74829960193244
2021-03-09,2021,10,REG,44,Grand Est,saluer_sans_serrer_la_main,71.93510263525937
2021-04-20,2021,16,REG,44,Grand Est,saluer_sans_serrer_la_main,82.5977245206632
2021-05-11,2021,19,REG,44,Grand Est,saluer_sans_serrer_la_main,76.40588260296146
2021-06-15,2021,24,REG,44,Grand Est,saluer_sans_serrer_la_main,67.06269115565442
2021-07-13,2021,28,REG,44,Grand Est,saluer_sans_serrer_la_main,68.10769973338292
2021-08-24,2021,34,REG,44,Grand Est,saluer_sans_serrer_la_main,64.5969
2021-09-28,2021,39,REG,44,Grand Est,saluer_sans_serrer_la_main,56.92073338410443
2020-11-03,2020,45,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,85.11433028329013
2020-11-17,2020,47,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,82.0712767084947
2020-12-08,2020,50,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,74.02384308881872
2021-01-12,2021,2,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,73.18256041449888
2021-02-09,2021,6,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,73.9095113106344
2021-03-09,2021,10,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,70.3566810976244
2021-04-20,2021,16,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,77.29508368811389
2021-05-11,2021,19,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,70.59908028957203
2021-06-15,2021,24,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,67.90912142052328
2021-07-13,2021,28,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,67.67052868067347
2021-08-24,2021,34,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,54.44349
2021-09-28,2021,39,REG,52,Pays de la Loire,saluer_sans_serrer_la_main,51.3188067671318
2020-11-03,2020,45,REG,53,Bretagne,saluer_sans_serrer_la_main,84.22712510075814
2020-11-17,2020,47,REG,53,Bretagne,saluer_sans_serrer_la_main,90.27725491726537
2020-12-08,2020,50,REG,53,Bretagne,saluer_sans_serrer_la_main,81.44499575068164
2021-01-12,2021,2,REG,53,Bretagne,saluer_sans_serrer_la_main,80.51621278789256
2021-02-09,2021,6,REG,53,Bretagne,saluer_sans_serrer_la_main,75.69900339837137
2021-03-09,2021,10,REG,53,Bretagne,saluer_sans_serrer_la_main,83.180641044769
2021-04-20,2021,16,REG,53,Bretagne,saluer_sans_serrer_la_main,73.87598730879196
2021-05-11,2021,19,REG,53,Bretagne,saluer_sans_serrer_la_main,72.70715611539956
2021-06-15,2021,24,REG,53,Bretagne,saluer_sans_serrer_la_main,63.1680296290553
2021-07-13,2021,28,REG,53,Bretagne,saluer_sans_serrer_la_main,59.7066695981039
2021-08-24,2021,34,REG,53,Bretagne,saluer_sans_serrer_la_main,60.04682
2021-09-28,2021,39,REG,53,Bretagne,saluer_sans_serrer_la_main,45.73266078840032
2020-11-03,2020,45,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,81.64037044312246
2020-11-17,2020,47,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,78.59800021266172
2020-12-08,2020,50,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,78.74474871002865
2021-01-12,2021,2,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,79.63557324205557
2021-02-09,2021,6,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,76.45664453236756
2021-03-09,2021,10,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,73.88104587032278
2021-04-20,2021,16,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,78.42079652032056
2021-05-11,2021,19,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,69.11683964033662
2021-06-15,2021,24,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,67.86917224098568
2021-07-13,2021,28,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,62.384759691298555
2021-08-24,2021,34,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,58.75197
2021-09-28,2021,39,REG,75,Nouvelle-Aquitaine,saluer_sans_serrer_la_main,56.142807200309534
2020-11-03,2020,45,REG,76,Occitanie,saluer_sans_serrer_la_main,76.96624055815268
2020-11-17,2020,47,REG,76,Occitanie,saluer_sans_serrer_la_main,75.53671113441524
2020-12-08,2020,50,REG,76,Occitanie,saluer_sans_serrer_la_main,78.07203228390779
2021-01-12,2021,2,REG,76,Occitanie,saluer_sans_serrer_la_main,76.6580941171493
2021-02-09,2021,6,REG,76,Occitanie,saluer_sans_serrer_la_main,80.86755982920234
2021-03-09,2021,10,REG,76,Occitanie,saluer_sans_serrer_la_main,73.87974501561582
2021-04-20,2021,16,REG,76,Occitanie,saluer_sans_serrer_la_main,72.48187564362014
2021-05-11,2021,19,REG,76,Occitanie,saluer_sans_serrer_la_main,74.31075380539336
2021-06-15,2021,24,REG,76,Occitanie,saluer_sans_serrer_la_main,61.74693592205457
2021-07-13,2021,28,REG,76,Occitanie,saluer_sans_serrer_la_main,66.15043243886807
2021-08-24,2021,34,REG,76,Occitanie,saluer_sans_serrer_la_main,56.36126
2021-09-28,2021,39,REG,76,Occitanie,saluer_sans_serrer_la_main,64.02230819276755
2020-11-03,2020,45,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,83.76057476778986
2020-11-17,2020,47,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,85.62898264378647
2020-12-08,2020,50,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,78.67636698116858
2021-01-12,2021,2,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,81.47149292244085
2021-02-09,2021,6,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,72.69507524481439
2021-03-09,2021,10,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,74.77088153923664
2021-04-20,2021,16,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,79.7412105629195
2021-05-11,2021,19,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,74.83471230055768
2021-06-15,2021,24,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,62.4671055997344
2021-07-13,2021,28,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,56.34895036701548
2021-08-24,2021,34,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,61.0063
2021-09-28,2021,39,REG,84,Auvergne-Rhône-Alpes,saluer_sans_serrer_la_main,56.3007094359461
2020-11-03,2020,45,REG,93,Provence-Alpes-Côte d'Azur,saluer_sans_serrer_la_main,82.7919237524387
2020-11-17,2020,47,REG,93,Provence-Alpes-Côte d'Azur,saluer_sans_serrer_la_main,81.6341511707244
2020-12-08,2020,50,REG,93,Provence-Alpes-Côte d'Azur,saluer_sans_serrer_la_main,78.5648884226003
2021-01-12,2021,2,REG,93,Provence-Alpes-Côte d'Azur,saluer_sans_serrer_la_main,69.01480800365003
2021-02-09,2021,6,REG,93,Provence-Alpes-Côte d'Azur,saluer_sans_serrer_la_main,74.19533275063169
